,robot_y
80715,0.6756554534619137
80716,0.7214472490208981
80717,0.762517090319622
80718,0.8011332678385098
80719,0.8373009783020586
80720,0.8709108985046213
80721,0.910639066186633
80722,0.9428850746178746
80723,0.9846710644325146
80724,1.0340083044959418
80725,1.075652180723559
80726,1.1105946922793488
80727,1.177432867136224
80728,1.2107803117879263
80729,1.254307927905402
80730,1.2966759976946638
80731,1.3411781775848717
80732,1.3752766043343803
80733,1.3953569903331582
80734,1.400061815779541
80735,1.4036464279268794
80736,1.4065068229392526
80737,1.4045736427885112
80738,1.3979990109237
80739,1.386212990055599
80740,1.3752264667430376
80741,1.3661852408508852
80742,1.354243128160634
80743,1.3338334201896402
80744,1.3085632251981507
80745,1.2462593398025046
80746,1.2111681869151845
80747,1.1786387361078237
80748,1.1370445480180251
80749,1.099565506204294
80750,1.073027875804553
80751,1.0468447994430967
80752,1.0289950723062564
80753,1.004043946586941
80754,0.9834960213532137
80755,0.9559022936573235
80756,0.9246137850901153
80757,0.8927910447200105
80758,0.848463420555486
80759,0.8140113566768423
80760,0.7724979762691283
80761,0.734819573697394
80762,0.6899437240082696
80763,0.6635121850302634
80764,0.6206667145053459
80765,0.6029672173629594
80766,0.5970262600483419
80767,0.6048147926814349
80768,0.5971907698851902
80769,0.5825308890513331
80770,0.5552115684870658
80771,0.54134694660267
80772,0.5364009480601376
80773,0.523756969053692
80774,0.5061359634141132
80775,0.4819903083431674
80776,0.46226163455930636
80777,0.44009251151034073
80778,0.41199444074710123
80779,0.37663789032954187
80780,0.35056171660681995
80781,0.32119185954642626
80782,0.29036448343415855
80783,0.2605364124027784
80784,0.22940637478930517
80785,0.2067527808686752
80786,0.1631567335610797
80787,0.10621799725215521
80788,0.0707235166447524
80789,0.028948342783628303
80790,-0.0019446547209774905
80791,-0.021799871361111917
80792,-0.028155893378658477
80793,-0.026623473379058356
80794,-0.01777765435154744
80795,-0.005046180621215706
80796,0.013413391750236871
80797,0.04114717520249905
80798,0.05859606067504047
80799,0.08610070007279297
80800,0.10710546248182269
80801,0.12688116509053637
80802,0.13810786274564107
80803,0.14141475837108394
80804,0.1263905641321174
80805,0.11947849061763972
80806,0.12207603432359339
80807,0.1297788436455137
80808,0.13989055733184896
80809,0.14714808050769143
80810,0.1774277411942301
80811,0.21078220403388204
80812,0.2479918073327326
80813,0.28531688244831865
80814,0.3175354021146379
80815,0.3592783632716256
80816,0.3986906890806093
80817,0.44709901497815424
80818,0.49055317264328896
80819,0.5323976111338039
80820,0.5745533693251728
80821,0.6245121632949739
80822,0.660212726531461
80823,0.7030437880519338
80824,0.7443412103548069
80825,0.7832066712597779
80826,0.8532725355284653
80827,0.9035971718116786
80828,0.9492887380240159
80829,0.9678055709114481
80830,0.9828087640245645
80831,0.9944347384076039
80832,1.009050910039685
80833,1.0244358788328356
80834,1.039505715837127
80835,1.0589044614839527
80836,1.0755503257318653
80837,1.0853570245772222
80838,1.0872609656446037
80839,1.0804602884748675
80840,1.0610601096855408
80841,1.0400771667862578
80842,1.0112279947274945
80843,0.979025438624324
80844,0.9422733193391178
80845,0.8965999322789909
80846,0.8645414143906772
80847,0.8265573691905693
80848,0.7866289517055718
80849,0.7436252496920109
80850,0.6991369764229041
80851,0.6504127521752671
80852,0.6094389826352107
80853,0.574691596663689
80854,0.5303551780202842
80855,0.48756536605392015
80856,0.4530661670862718
80857,0.4136901889610203
80858,0.37376534445867315
80859,0.3268631226396795
80860,0.24319154173265872
80861,0.16211826132213966
80862,0.12177949763147178
80863,0.08374459961475153
80864,0.043856712869783224
80865,0.011007581142833824
80866,-0.02385431953719974
80867,-0.05687982288121968
80868,-0.08490076442743767
80869,-0.10778942317690066
80870,-0.1319915287694345
80871,-0.14787573450251848
80872,-0.1656655358154347
80873,-0.18361734187474354
80874,-0.19284958096419663
80875,-0.19837965728029935
80876,-0.19672960637733267
80877,-0.18808022327207694
80878,-0.17117160484602212
80879,-0.14673680496391223
80880,-0.1071083343478285
80881,-0.06728765538689127
80882,0.005384973405823491
80883,0.054620057325571014
80884,0.058434147809763116
80885,0.04302459417460007
80886,0.02557642421149276
80887,-0.015197273225319566
80888,-0.05529156484811988
80889,-0.09067457328099135
80890,-0.1260556403782187
80891,-0.1650870762820543
80892,-0.2101599527901639
80893,-0.24647823071954797
80894,-0.28328157615171
80895,-0.31368003146271267
80896,-0.38899823981227816
80897,-0.4820687462656317
80898,-0.5208212588772932
80899,-0.5702134020567218
80900,-0.603867755040438
80901,-0.6444205627041788
80902,-0.6864935790455899
80903,-0.726988050282624
80904,-0.7494665898194399
80905,-0.7750134478759572
80906,-0.7875500507080555
80907,-0.7972902745795226
80908,-0.8041888784083332
80909,-0.8075475218538558
80910,-0.805172050559347
80911,-0.7973003619405142
80912,-0.7601536633782641
80913,-0.7052052008645868
80914,-0.6789755345126777
80915,-0.6479167817690523
80916,-0.613480211607974
80917,-0.5634789652400206
80918,-0.5270802338342453
80919,-0.4805575771104843
80920,-0.43876948467827886
80921,-0.40390290154463876
80922,-0.363524374427016
80923,-0.3256762737504985
80924,-0.29131378677108005
80925,-0.261105171649743
80926,-0.23536577254047866
80927,-0.22537440017356195
80928,-0.22375380661971006
80929,-0.23353469764903503
80930,-0.2581636500384018
80931,-0.2995967875094927
80932,-0.33309888229029455
80933,-0.3716347025396689
80934,-0.40192550645218494
80935,-0.42399284372040963
80936,-0.4551839913149754
80937,-0.4820691551896491
80938,-0.5257567893724384
80939,-0.6060728592169582
80940,-0.6597069138045517
80941,-0.6930711245624547
80942,-0.7335133197380428
80943,-0.7620388750591491
80944,-0.7897164584224164
80945,-0.8170103286942595
80946,-0.845944500265751
80947,-0.8978110889337763
80948,-0.9221377938794901
80949,-0.9398280578322734
80950,-0.9535985947574107
80951,-0.9788197871263983
80952,-1.000978737926507
80953,-1.0292467083353116
80954,-1.0584132746965291
80955,-1.0919896041167045
80956,-1.1280957161665854
80957,-1.1674509449657628
80958,-1.2151599131572637
80959,-1.2491734018677914
80960,-1.28901146396304
80961,-1.3235872428556998
80962,-1.3479570935595713
80963,-1.358005261068588
80964,-1.3313207154558573
80965,-1.3006806364775214
80966,-1.2651665920865767
80967,-1.2258090621253748
80968,-1.2151822497798856
80969,-1.1833270810851229
80970,-1.1450798711980534
80971,-1.092581800928094
80972,-1.058320585696125
80973,-1.018016988642268
80974,-0.977246908397043
80975,-0.9270930399870576
80976,-0.8996410845102916
80977,-0.8591059417867118
80978,-0.821601276460232
80979,-0.779941897183658
80980,-0.7355660721127544
80981,-0.6941208847256388
80982,-0.6493952799061392
80983,-0.5656303754088431
80984,-0.5314799382753818
80985,-0.49341117043383864
80986,-0.44886236134174845
80987,-0.41892802299624227
80988,-0.3905015811772488
80989,-0.3497205439014189
80990,-0.31439807026667527
80991,-0.27352485991161873
80992,-0.23497460648785856
80993,-0.1937573861766868
80994,-0.15188640933173242
80995,-0.1142466345081908
80996,-0.07753927767330647
80997,-0.03553847552105327
80998,0.048641050163179524
80999,0.08505280633848758
81000,0.11558822377047494
81001,0.17832576099121783
81002,0.1985312186959741
81003,0.2185679641800775
81004,0.23448222408578126
81005,0.24875758289205416
81006,0.26141233671754244
81007,0.27587328371847336
81008,0.297122314057521
81009,0.32805097630066177
81010,0.3689583806082154
81011,0.40122836376877835
81012,0.42970993280082986
81013,0.4701042370158229
81014,0.5289670696021906
81015,0.59893505000392
81016,0.6397687396271926
81017,0.6761942896249336
81018,0.743317493170689
81019,0.8043685935772756
81020,0.8386488256265173
81021,0.8811968494505423
81022,0.910989139124599
81023,0.9472416060535954
81024,1.0191053845005826
81025,1.0646053841273422
81026,1.1052508383392872
81027,1.1474593310476853
81028,1.1902709390601636
81029,1.2261358395188489
81030,1.2695373559607805
81031,1.3180480192689954
81032,1.3536361598036082
81033,1.3916444332628777
81034,1.4273850721203454
81035,1.460906822783994
81036,1.492235676860226
81037,1.5211844994531087
81038,1.5466917163509701
81039,1.568083874249556
81040,1.5868836312534464
81041,1.6032108143467119
81042,1.6115480531974438
81043,1.6149842381497945
81044,1.6054011286358172
81045,1.5823362546743187
81046,1.5422498905731388
81047,1.4700879778486255
81048,1.4339084543246483
81049,1.4146404391890253
81050,1.3950313010602768
81051,1.3776664951523327
81052,1.357225647844893
81053,1.335687749540699
81054,1.3087508365243732
81055,1.2773232579038662
81056,1.2496577272016318
81057,1.2048652402341449
81058,1.1604193559156373
81059,1.1219259121336367
81060,1.0797278074855636
81061,1.0384034911837081
81062,0.966380011274446
81063,0.9412818500561192
81064,0.9284739034858982
81065,0.9254145383348313
81066,0.9159586288783435
81067,0.9030032174178745
81068,0.9018111110191689
81069,0.9096647743421867
81070,0.929721807422119
81071,0.9566532732768104
81072,0.9883341860691047
81073,1.035102550926008
81074,1.0744207481017138
81075,1.103222006931215
81076,1.1284490500493611
81077,1.1251808116454602
81078,1.1136727427123978
81079,1.0985571916887211
81080,1.091258921850236
81081,1.073960224270419
81082,1.042482068286838
81083,1.0154574331705573
81084,0.9999579959845862
81085,0.983634397789639
81086,0.9717757687410102
81087,0.9527121346274363
81088,0.925129251839405
81089,0.8981421235385538
81090,0.8816445736689272
81091,0.8708975079383028
81092,0.8722729919552165
81093,0.8615193089102758
81094,0.8210597250349944
81095,0.7993996383792711
81096,0.7825981911149348
81097,0.7785745412777348
81098,0.7783380272427097
81099,0.7757753804296201
81100,0.7674996573503352
81101,0.7671712918239886
81102,0.7719174458037004
81103,0.773329385555368
81104,0.7625239757767691
81105,0.7500962148054551
81106,0.74838152039605
81107,0.7532466294546653
81108,0.7699923107320855
81109,0.7805318282651985
81110,0.7846014145935669
81111,0.7928336600451502
81112,0.8113079175077517
81113,0.8227147604649194
81114,0.822639461557688
81115,0.8122667869316366
81116,0.7989984987807282
81117,0.7828830629850249
81118,0.7683223897346607
81119,0.750247768646682
81120,0.7246986966097155
81121,0.6797989895442974
81122,0.6559933751260931
81123,0.6333701119470345
81124,0.6190259792090766
81125,0.5854754182306795
81126,0.5652931047807495
81127,0.544467680819115
81128,0.5288280065348576
81129,0.5215196331984785
81130,0.5250949059482306
81131,0.5372282671130552
81132,0.5546356566273415
81133,0.5884561401124985
81134,0.6083639906640406
81135,0.6337213665489737
81136,0.6596459066373789
81137,0.6948242886573817
81138,0.7300476063678016
81139,0.7571039593948944
81140,0.7943040788989207
81141,0.8232489772534605
81142,0.8422269558989647
81143,0.8573838355546453
81144,0.8717889519672374
81145,0.8949782717665808
81146,0.9283612760540253
81147,0.9567712686490744
81148,1.0223177444149274
81149,1.0561145171839836
81150,1.1039548922872258
81151,1.1492382377654409
81152,1.1991120385008995
81153,1.2248811349749449
81154,1.2709902582631647
81155,1.2971461679874339
81156,1.35639608514548
81157,1.3928089464746787
81158,1.4249104831214525
81159,1.463181785879296
81160,1.4919535414741425
81161,1.5075406038645023
81162,1.505134299736605
81163,1.4855955682538453
81164,1.4465515340538055
81165,1.4112421235327859
81166,-4.4315973934467413e-07
81167,-0.00015523521522606713
81168,-0.001667057258137521
81169,-0.008688828181986354
81170,-0.017704718203517048
81171,-0.03131211269853994
81172,-0.04508563657448411
81173,-0.05417995348700826
81174,-0.05500136297530822
81175,-0.05483050334900516
81176,-0.05994494483683587
81177,-0.06894818582798952
81178,-0.07691749104344425
81179,-0.08699158135739317
81180,-0.1013186784045079
81181,-0.1219851664236886
81182,-0.14485317438542572
81183,-0.1722346889413536
81184,-0.19577307306682726
81185,-0.2241410596603077
81186,-0.2594820631451401
81187,-0.29758682924440194
81188,-0.3422000690341034
81189,-0.3805742821564262
81190,-0.4130176805145323
81191,-0.457065504456818
81192,-0.48169872492052757
81193,-0.5233860818278938
81194,-0.5577678567408575
81195,-0.5908873243549189
81196,-0.6226008303318422
81197,-0.6528331427398456
81198,-0.6815560280069154
81199,-0.7130524680500064
81200,-0.741021807175542
81201,-0.7389771170571333
81202,-0.7363090751383469
81203,-0.7459990711268567
81204,-0.7663750160143923
81205,-0.8009151420068965
81206,-0.8388024463418279
81207,-0.8922060830970702
81208,-0.9216826550366161
81209,-0.9707215718138026
81210,-1.0119738868357375
81211,-1.0584239497485246
81212,-1.0901719129526772
81213,-1.1242031019495846
81214,-1.1504466536771167
81215,-1.164228613190167
81216,-1.1632665137033709
81217,-1.1515943465275498
81218,-1.1225487727321137
81219,-1.0904092618087464
81220,-1.0547127915869203
81221,-1.0189942875266416
81222,-0.9807782406197741
81223,-0.9516982259265315
81224,-0.9329494572163259
81225,-0.914923517876538
81226,-0.8890726356920211
81227,-0.8593420399901752
81228,-0.8333434886860084
81229,-0.8026563169092557
81230,-0.7652457157342506
81231,-0.7258642272680705
81232,-0.695110413073683
81233,-0.6686263433976828
81234,-0.6520901678909445
81235,-0.6423662240433989
81236,-0.6318615369429011
81237,-0.605789581435566
81238,-0.5719224761763245
81239,-0.5374101889354771
81240,-0.4909570449480068
81241,-0.45555101412048016
81242,-0.37886604717045186
81243,-0.34286851096714277
81244,-0.30624202565564096
81245,-0.2645589173550936
81246,-0.2360023925187976
81247,-0.2058325366047161
81248,-0.18302512518237488
81249,-0.1717140391429133
81250,-0.17190891544952372
81251,-0.17448843897834743
81252,-0.1711547419687742
81253,-0.16133763011789126
81254,-0.14530778423264673
81255,-0.13816657047211414
81256,-0.13966567453499626
81257,-0.14500088054147192
81258,-0.14694816878921668
81259,-0.14547928053159234
81260,-0.1460277817033637
81261,-0.15133394760735913
81262,-0.15780885610680026
81263,-0.16296109220930605
81264,-0.1572333861318764
81265,-0.14740580534419004
81266,-0.13769550460413896
81267,-0.11824263653018467
81268,-0.09544604456560929
81269,-0.05819066698319362
81270,-0.030664912390489244
81271,0.002112296048699903
81272,0.03485140503026717
81273,0.06167785038637238
81274,0.12755812184522689
81275,0.15591465806291602
81276,0.1823015219195796
81277,0.20518757301515522
81278,0.22829145144591903
81279,0.23400391677247814
81280,0.22930573995465608
81281,0.22896042115274343
81282,0.23037353693097146
81283,0.26843467442465074
81284,0.30682035866110513
81285,0.3524987104120875
81286,0.3979308937569919
81287,0.4354938967338316
81288,0.4613224536619459
81289,0.47230097528666926
81290,0.45349904955774306
81291,0.4296613183176571
81292,0.3912850062780052
81293,0.3502322920690228
81294,0.30997819405916444
81295,0.27949685394607326
81296,0.25180187433300466
81297,0.21393624160284028
81298,0.17407053894420083
81299,0.14493896058101463
81300,0.11412965794036448
81301,0.08382462434387379
81302,0.04785672971140395
81303,-0.03101135694185767
81304,-0.10113871532525932
81305,-0.12758546983068372
81306,-0.1540558832749499
81307,-0.1543665694920995
81308,-0.15938603063291185
81309,-0.16725847920959208
81310,-0.18044849991060835
81311,-0.2033635592480112
81312,-0.1940204780446218
81313,-0.1744321782899839
81314,-0.1591481970751707
81315,-0.1605864791858311
81316,-0.17434156087506647
81317,-0.194383244270501
81318,-0.21127469826362222
81319,-0.22146079750668923
81320,-0.2360889716473704
81321,-0.24683176183786062
81322,-0.25337470909868764
81323,-0.24835401121892633
81324,-0.23711267441970382
81325,-0.21987417998931244
81326,-0.20577477026607474
81327,-0.18596631838697567
81328,-0.17559600991183477
81329,-0.16782564698072427
81330,-0.1645050446529978
81331,-0.1668254079710538
81332,-0.17724219176065398
81333,-0.18722705757722563
81334,-0.1961039042477799
81335,-0.19984736813035195
81336,-0.20084847645076112
81337,-0.2044078658005415
81338,-0.20645293659243907
81339,-0.20839563470866268
81340,-0.21335306959063077
81341,-0.22901249995720424
81342,-0.25406318035270203
81343,-0.2925963735531556
81344,-0.3317049937266643
81345,-0.36982038366273895
81346,-0.40054634622941965
81347,-0.434593725063846
81348,-0.4729812481735292
81349,-0.5125083214674659
81350,-0.5375527936235323
81351,-0.5721224821103134
81352,-0.6045746059463613
81353,-0.63311865298081
81354,-0.667387313951998
81355,-0.6977282424743391
81356,-0.7333945922829134
81357,-0.7704534269515674
81358,-0.8025362806729218
81359,-0.8419834773499041
81360,-0.8809006259257596
81361,-0.9219437893308152
81362,-0.9622405761228319
81363,-1.0048508739476942
81364,-1.0478170880183435
81365,-1.0985067732321314
81366,-1.14196587875738
81367,-1.1851245355091191
81368,-1.2216738938463862
81369,-1.2706844198249094
81370,-1.3052749305425355
81371,-1.3438684355492818
81372,-1.3847313053727908
81373,-1.4091637979264249
81374,-1.4344370761912466
81375,-1.4452166128501622
81376,-1.4409650435157315
81377,-1.4257540302261626
81378,-1.3970902169448705
81379,-1.3639696661865377
81380,-1.323420638297432
81381,-1.2956911373764355
81382,-1.2176962124387132
81383,-1.1864197838637576
81384,-1.1489919219483058
81385,-1.108831744184547
81386,-1.0203358971478926
81387,-0.9766784841702564
81388,-0.93602990117337
81389,-0.9051201095870135
81390,-0.8805268018212835
81391,-0.8541872737651593
81392,-0.8325869052032169
81393,-0.8114083663559116
81394,-0.7799399963340837
81395,-0.7585570569881454
81396,-0.7377567589967342
81397,-0.7289231406757679
81398,-0.7629881149518296
81399,-0.8020953110214684
81400,-0.8483642551586179
81401,-0.9020942766356037
81402,-0.9331260265982909
81403,-0.9597431197101791
81404,-0.9722399021473545
81405,-0.9793120046959765
81406,-0.9799771102901677
81407,-0.9667273194769423
81408,-0.9615547174037355
81409,-0.9312925282691575
81410,-0.8710775591906161
81411,-0.8465549437500112
81412,-0.8168538531001763
81413,-0.800380822297854
81414,-0.7904989727248604
81415,-0.7798334605603396
81416,-0.7654871474684067
81417,-0.7403026493293591
81418,-0.710761000558652
81419,-0.6823617900536189
81420,-0.6563195232604627
81421,-0.641767036164146
81422,-0.6246793852016274
81423,-0.5979210830309
81424,-0.5809197866589068
81425,-0.564478066673127
81426,-0.5609501829553639
81427,-0.555847446580586
81428,-0.549271539711836
81429,-0.5463194402855966
81430,-0.5449345218427449
81431,-0.5429253174754165
81432,-0.5387927416676277
81433,-0.5028439103160774
81434,-0.4305043800723444
81435,-0.3930501000441223
81436,-0.3663506601851015
81437,-0.34419693399834544
81438,-0.3371277108976485
81439,-0.3449372853231061
81440,-0.3827328631809577
81441,-0.4027109707336094
81442,-0.4612808113148357
81443,-0.491727301707365
81444,-0.5282362310793702
81445,-0.5618857561053904
81446,-0.5883235544007898
81447,-0.6212249899167709
81448,-0.655066946168547
81449,-0.6913592861107463
81450,-0.7290294673766613
81451,-0.7490784297404401
81452,-0.7638475746415692
81453,-0.7697036625921242
81454,-0.7617173965034545
81455,-0.745925394766238
81456,-0.7167627589158839
81457,-0.6785690578661113
81458,-0.6349685793026426
81459,-0.5997116082745522
81460,-0.5624702357921991
81461,-0.527651446927414
81462,-0.4984957592519699
81463,-0.4601347764581897
81464,-0.42066653404253024
81465,-0.37388784438810935
81466,-0.3395441023427569
81467,-0.2985668642338906
81468,-0.260206827855405
81469,-0.2264057844322496
81470,-0.19811566082892856
81471,-0.17289834017614922
81472,-0.14869521549909648
81473,-0.11074439015534679
81474,-0.07346647207327368
81475,-0.03281999063286337
81476,0.007023419454751614
81477,0.08840369882696222
81478,0.11718181290151695
81479,0.12602311171937547
81480,0.1451092719707518
81481,0.2253378345570546
81482,0.27822376387219117
81483,0.322625301420007
81484,0.3630056729965263
81485,0.39142560172574914
81486,0.4092451745445466
81487,0.41786462663451657
81488,0.42004208162255297
81489,0.4235221244410241
81490,0.46209175728154894
81491,0.5093706813561201
81492,0.5324477483739805
81493,0.549878515446599
81494,0.5590536323221317
81495,0.5607572081026083
81496,0.5577561050196425
81497,0.5550070588575609
81498,0.5557236412535346
81499,0.558358165225103
81500,0.5610312336847928
81501,0.5685226064731713
81502,0.5752589538489447
81503,0.578720211504745
81504,0.5795524114271445
81505,0.5765152599911653
81506,0.5679858121601908
81507,0.5542628337695724
81508,0.5352348815844775
81509,0.5204254629228746
81510,0.5109323623727341
81511,0.5058706273681838
81512,0.5107611539370378
81513,0.5201369586712866
81514,0.5370944386950625
81515,0.5650354228477937
81516,0.5735363780526628
81517,0.5813863352857024
81518,0.5863796150009651
81519,0.5809467274472662
81520,0.5595256235042608
81521,0.5427537314881486
81522,0.5220910039176143
81523,0.5004127590194885
81524,0.4739543821407152
81525,0.43881567717403047
81526,0.395544163849723
81527,0.3623713561114497
81528,0.3294759405739717
81529,0.301916632534455
81530,0.289936675398722
81531,0.2883593218924789
81532,0.2929152642727886
81533,0.29825494916417183
81534,0.30577861060921374
81535,0.3152931472769094
81536,0.3339825998561359
81537,0.35354578704284434
81538,0.38245350500016
81539,0.4186358894161195
81540,0.4508691584535706
81541,0.4782296741417742
81542,0.5171618423868067
81543,0.559539019368488
81544,0.6115339447282153
81545,0.6480155175711692
81546,0.6905984725151029
81547,0.7317351463866798
81548,0.7689159264181351
81549,0.8047226715831509
81550,0.839555976994989
81551,0.8828460755856742
81552,0.9173238893713895
81553,0.9449494439357776
81554,0.9810889902151552
81555,1.0150397852318667
81556,1.0453273722953123
81557,1.0813132786039918
81558,1.105253753007611
81559,1.129664203072997
81560,1.1501758009709333
81561,1.1699139678107877
81562,1.177735847672481
81563,1.17989099863654
81564,1.178495013959373
81565,1.1725470405716902
81566,1.1607318784763843
81567,1.1439661241396404
81568,1.1205288643724207
81569,1.098474531535375
81570,1.0665578564738432
81571,1.0295958098874942
81572,0.9829768497038568
81573,0.9451650198598287
81574,0.9141486612686527
81575,0.8863961008629136
81576,0.8755861307573002
81577,0.867509220383707
81578,0.8641301591143896
81579,0.8718592820680607
81580,0.8975992206531415
81581,0.9247329028622051
81582,0.9596198755103412
81583,0.9926788720672112
81584,1.0086669857111543
81585,1.0134729245909162
81586,1.0172148111126205
81587,1.0186560554140731
81588,1.0196580534365414
81589,1.0232342717713279
81590,1.028110762044982
81591,1.0356549174962812
81592,1.0439825378991217
81593,1.0545769060575252
81594,1.0633386055955334
81595,1.0706633597492068
81596,1.0732867049387549
81597,1.0657898173937042
81598,1.0526813185657937
81599,1.0297261106876419
81600,1.000451281815533
81601,0.97146783918831
81602,0.9245421302634906
81603,0.8866377699646637
81604,0.8428989787442964
81605,0.7631400981666433
81606,0.6995004089358723
81607,0.670594853469607
81608,0.6415357655847275
81609,0.6099370839893106
81610,0.5491981956804415
81611,0.4768545979659059
81612,0.44794869719724406
81613,0.4119557707470952
81614,0.37422900121200187
81615,0.3245744800143212
81616,0.2760898325681003
81617,0.24508213776517745
81618,0.21535185318940225
81619,0.17919844836996363
81620,0.14535684520231404
81621,0.08656669627899787
81622,0.05898628192859882
81623,0.03467371226120836
81624,-0.0064941549018154715
81625,-0.07668682418776038
81626,-0.16816321051861394
81627,-0.20892911143923037
81628,-0.2483618773396936
81629,-0.31916445104520996
81630,-0.35610849980164755
81631,-0.38947770731213993
81632,-0.41844494657363707
81633,-0.4433948312006519
81634,-0.45745165213858496
81635,-0.4608356228995018
81636,-0.4551926320693322
81637,-0.4487960809875172
81638,-0.449991512254186
81639,-0.45786973464749364
81640,-0.4759908826306359
81641,-0.5002287197115901
81642,-0.5271247353360206
81643,-0.5619800428735306
81644,-0.5934615829031158
81645,-0.623924626643668
81646,-0.6641829105567105
81647,-0.7104152296640844
81648,-0.7639518882276105
81649,-0.8064148507594759
81650,-0.8298562895777798
81651,-0.8613784291211941
81652,-0.8685894578442918
81653,-0.8613264151452859
81654,-0.8404213167047675
81655,-0.8100209645343138
81656,-0.7758410617857215
81657,-0.7472031009018856
81658,-0.720016212719491
81659,-0.7055990542735713
81660,-0.6846110914968488
81661,-0.6601756143954396
81662,-0.6271692661330045
81663,-0.5901820141477852
81664,-0.5718633050611133
81665,-0.5569133612616519
81666,-0.5350101641244169
81667,-0.514099735525551
81668,-0.5024014050431639
81669,-0.5009003518786221
81670,-0.5024714255373874
81671,-0.5008159980582081
81672,-0.4891493844823448
81673,-0.4728983834070395
81674,-0.45346828538454786
81675,-0.4340526607591791
81676,-0.4197911433320054
81677,-0.40917513133903244
81678,-0.3720151548149308
81679,-0.34544284520511276
81680,-0.33389375680092814
81681,-0.32487940274386273
81682,-0.3129409061380544
81683,-0.2939791065596555
81684,-0.27166986867119
81685,-0.24795371481374276
81686,-0.22779210703288713
81687,-0.200551798216892
81688,-0.1652923495746602
81689,-0.13012440222203958
81690,-0.09728434801350012
81691,-0.06929694398969158
81692,-0.04375506291628884
81693,-0.01940859073819614
81694,0.012847543885686903
81695,0.0457377075329422
81696,0.06594648867741423
81697,0.08323194761459814
81698,0.0928987220534062
81699,0.08973603075415712
81700,0.0818638421933062
81701,0.07844633519597718
81702,0.07928922643760283
81703,0.07745047362383176
81704,0.07131359690873931
81705,0.07025316630153218
81706,0.07817794120802443
81707,0.08901535339214514
81708,0.10197624061773307
81709,0.10290102198035368
81710,0.1050709458874649
81711,0.1056528757832922
81712,0.10274942917870883
81713,0.0963921890272149
81714,0.09654718310237924
81715,0.10716139877680644
81716,0.13066199520148647
81717,0.15724606095063542
81718,0.19813272905519955
81719,0.23030675061123637
81720,0.25974927470814524
81721,0.27977060367842876
81722,0.3017155777364539
81723,0.3259436084830989
81724,0.3477685601331776
81725,0.3666825246700144
81726,0.39000140007669387
81727,0.4065724089477569
81728,0.42390835278118977
81729,0.4388567534276719
81730,0.45561275888243424
81731,0.48186927340724944
81732,0.5103366461507325
81733,0.5403167301468845
81734,0.5736465524205369
81735,0.5948705176182665
81736,0.6135944611348451
81737,0.6253092322364013
81738,0.6240485690459997
81739,0.6169285193012103
81740,0.6018582197092692
81741,0.5762128759356482
81742,0.5569124833312096
81743,0.5255403837126286
81744,0.4970686115298068
81745,0.4786276748017387
81746,0.4563216343827461
81747,0.43270230443261326
81748,0.41626198024673305
81749,0.40080313696988457
81750,0.3876303754832838
81751,0.37946380686791775
81752,0.3693472854354099
81753,0.36460834307040957
81754,0.3601217523857741
81755,0.35387733187859394
81756,0.3474531145020129
81757,0.3385313435177912
81758,0.32821316776211074
81759,0.31844696035592157
81760,0.3141021038212936
81761,0.31288709663252934
81762,0.31345445673607353
81763,0.3136804380367296
81764,0.30560384889919184
81765,0.2905850988255429
81766,0.2731708215883857
81767,0.24434216993826569
81768,0.21031718773932154
81769,0.16780210951370517
81770,0.13066129931893977
81771,0.08605278498566503
81772,0.04169492726426544
81773,-0.0012599273157302897
81774,-0.04780509168068511
81775,-0.08845135424383078
81776,-0.12300641006949248
81777,-0.15085978563507477
81778,-0.18988969290085006
81779,-0.23225539341275314
81780,-0.2714974191454049
81781,-0.3068477217432554
81782,-0.3384732450919505
81783,-0.36868310653719444
81784,-0.40107896758049666
81785,-0.43735295271730323
81786,-0.4773810476581214
81787,-0.5139070386665093
81788,-0.5463905673583213
81789,-0.5843139656504277
81790,-0.6216776040028338
81791,-0.6630332099768071
81792,-0.7026265163251108
81793,-0.735711632526809
81794,-0.769623159136446
81795,-0.813124350196687
81796,-0.8200681684316307
81797,-0.8334632995048977
81798,-0.8566967056966449
81799,-0.8797659363408682
81800,-0.8939353145645387
81801,-0.8964663502816635
81802,-0.8893826599657728
81803,-0.8802015366921793
81804,-0.8688293675629357
81805,-0.8549405734750986
81806,-0.8291791924903008
81807,-0.7982136664612858
81808,-0.7697341886684046
81809,-0.7315003701362948
81810,-0.7048057311266576
81811,-0.6378678725107209
81812,-0.6092185686030092
81813,-0.580851395690456
81814,-0.55417233360342
81815,-0.5246140203005546
81816,-0.48534618042438776
81817,-0.402769197957377
81818,-0.3565022251397056
81819,-0.3218641736334094
81820,-0.29483490809996427
81821,-0.2555657307435744
81822,-0.22859141026736826
81823,-0.19162804709214284
81824,-0.1641083759600316
81825,-0.14282115403322634
81826,-0.12467767450393306
81827,-0.10968097526168029
81828,-0.09116269378420608
81829,-0.07993629101109234
81830,-0.07519180660394972
81831,-0.07518896548606765
81832,-0.07719978168292262
81833,-0.07759223379064067
81834,-0.07237707775422308
81835,-0.05694694353771887
81836,-0.03541735919751519
81837,-0.006348996649381938
81838,0.05256252762886534
81839,0.07612340436755537
81840,0.10059561869718703
81841,0.11612772055473476
81842,0.116351466492612
81843,0.099286806492436
81844,0.08067984899485785
